576460752708996896 216.26800000 498.60700000 120.58200000 0.50000000
576460752465797952 206.11100000 507.09300000 111.39600000 0.50000000
576460752342493571 217.77200000 507.28000000 117.95200000 0.50000000
576460752432428900 233.98800000 512.87100000 82.55820000 0.50000000
576460752379476343 222.49900000 503.30800000 72.20950000 0.50000000
576460752536820829 212.50600000 510.54900000 117.16700000 0.50000000
576460752535258909 212.79000000 516.40400000 102.13300000 0.50000000
576460752445252763 223.31300000 500.32400000 75.98770000 0.50000000
576460752734625409 222.38200000 503.17500000 72.31830000 0.50000000
576460752572079311 232.23200000 509.60600000 93.66780000 0.50000000
576460752461450726 212.93600000 501.75400000 102.16100000 0.50000000
576460752735453057 226.02100000 508.98300000 111.53700000 0.50000000
576460752662315130 234.48500000 507.44200000 73.58440000 0.50000000
576460752365852848 221.83100000 505.93200000 72.55730000 0.50000000
576460752669092579 222.00100000 506.71200000 73.40900000 0.50000000
576460752687891210 213.89000000 513.08700000 121.94700000 0.50000000
576460752631013621 216.69600000 511.45000000 118.04600000 0.50000000
576460752630960629 216.22700000 516.68800000 121.50000000 0.50000000
576460752734625409 226.04700000 505.58300000 73.13890000 0.50000000
576460752735453825 226.24700000 509.59900000 110.77000000 0.50000000
576460752345080707 215.16800000 515.65700000 120.03200000 0.50000000
576460752640770245 231.41900000 504.12400000 79.99240000 0.50000000
576460752393077129 232.73400000 506.34000000 80.18480000 0.50000000
576460752374396930 232.72500000 509.36000000 83.34880000 0.50000000
576460752521995112 211.11700000 503.30700000 104.18900000 0.50000000
576460752443633051 226.01900000 501.41900000 81.19820000 0.50000000
576460752744069261 233.16500000 512.03000000 82.06120000 0.50000000
576460752686359277 210.03800000 505.55800000 104.31100000 0.50000000
576460752355064852 217.39000000 500.26700000 119.79700000 0.50000000
576460752748237197 231.44600000 509.61400000 85.88620000 0.50000000
576460752344554371 215.48400000 516.33100000 120.79600000 0.50000000
576460752669092579 223.09900000 501.43800000 75.89530000 0.50000000
576460752326180789 225.33500000 507.19300000 112.01200000 0.50000000
576460752694817345 224.66000000 500.59200000 74.37740000 0.50000000
576460752735413889 225.74200000 511.32400000 110.06000000 0.50000000
576460752735440257 225.92800000 509.51500000 111.17800000 0.50000000
576460752700540638 225.14500000 506.87800000 112.06100000 0.50000000
576460752345623171 214.29600000 514.70300000 120.14900000 0.50000000
576460752659899832 209.83300000 504.61700000 103.93700000 0.50000000
576460752326948789 222.78800000 504.44100000 113.89300000 0.50000000
576460752432885348 232.35700000 509.84400000 83.13270000 0.50000000
576460752432885348 232.55700000 509.60200000 83.58980000 0.50000000
576460752708011040 207.36000000 505.56000000 109.64700000 0.50000000
576460752324742069 225.72700000 508.92400000 111.48200000 0.50000000
576460752688634871 225.28100000 507.03900000 112.01800000 0.50000000
576460752747447417 231.79300000 515.19000000 101.98200000 0.50000000
576460752675019274 226.68900000 502.27700000 72.58130000 0.50000000
576460752658630584 218.21800000 511.18400000 104.59300000 0.50000000
576460752640612037 232.29300000 509.63800000 83.14490000 0.50000000
576460752385889126 234.18600000 507.54900000 73.63120000 0.50000000
576460752766519857 232.57700000 509.45700000 91.02940000 0.50000000
576460752385268326 233.82500000 507.05000000 73.29590000 0.50000000
576460752412649236 228.59100000 508.46900000 74.50770000 0.50000000
576460752459873548 232.06300000 516.16700000 101.64500000 0.50000000
576460752643493817 224.66300000 502.82500000 73.77790000 0.50000000
576460752354835732 219.41100000 502.16300000 116.88200000 0.50000000
576460752444850331 227.23500000 502.00600000 81.47060000 0.50000000
576460752630616053 219.03100000 503.11500000 116.92600000 0.50000000
576460752354653972 219.69400000 502.23000000 117.21300000 0.50000000
576460752679541094 208.38100000 505.96000000 107.82500000 0.50000000
576460752630616053 219.12700000 502.91800000 117.12500000 0.50000000
576460752353173268 220.09200000 502.87300000 119.00800000 0.50000000
576460752730267777 225.53500000 504.63800000 73.33680000 0.50000000
576460752734625409 226.39000000 505.64600000 73.35430000 0.50000000
576460752341001347 218.40400000 507.42300000 117.15800000 0.50000000
576460752684919203 232.03500000 508.98800000 83.20890000 0.50000000
576460752659972280 210.48800000 503.57300000 103.96100000 0.50000000
576460752332142416 210.19800000 506.55600000 106.34000000 0.50000000
576460752658144160 226.64500000 501.05300000 80.78580000 0.50000000
576460752658410168 207.34300000 504.88900000 109.94400000 0.50000000
576460752734660993 228.39100000 508.55000000 74.57280000 0.50000000
576460752658144160 222.14800000 506.52400000 73.74530000 0.50000000
576460752535235613 213.09800000 516.46400000 102.40800000 0.50000000
576460752748216717 228.29500000 507.95800000 74.30990000 0.50000000
576460752688634871 232.79900000 509.56700000 90.98930000 0.50000000
576460752680901652 204.54900000 507.19600000 114.00600000 0.50000000
576460752386217574 230.06600000 505.51900000 74.38150000 0.50000000
576460752735453057 217.85200000 511.39600000 103.97600000 0.50000000
576460752684395683 233.14300000 508.31400000 82.99630000 0.50000000
576460752669092579 232.59300000 506.58500000 80.23270000 0.50000000
576460752379857015 223.85900000 502.08900000 71.99760000 0.50000000
576460752523279720 212.59800000 502.26600000 101.87100000 0.50000000
576460752474761089 223.66400000 501.23800000 76.39460000 0.50000000
576460752694605889 222.23100000 503.90400000 72.58330000 0.50000000
576460752433247332 233.65800000 512.81800000 82.81210000 0.50000000
